Price,Close,High,Low,Open,Volume
Ticker,LALPATHLAB.NS,LALPATHLAB.NS,LALPATHLAB.NS,LALPATHLAB.NS,LALPATHLAB.NS
Date,,,,,
2019-01-01,884.7711181640625,887.8326216414906,863.3885347394006,870.5639061427531,157587
2019-01-02,875.5867309570312,884.0058223483503,861.0446321574841,884.0058223483503,94182
2019-01-03,873.5297241210938,878.265481040664,858.2700888884001,870.3247481739719,71756
2019-01-04,899.408935546875,903.9533377964176,868.6983668599285,868.6983668599285,156645
2019-01-07,907.6367797851562,915.3383344428003,899.4089844395602,900.2700524804548,158556
2019-01-08,902.7095947265625,917.4908722829879,900.2699799982186,902.183412474304,87968
2019-01-09,911.3677978515625,918.4475208487668,903.1878862976673,903.1878862976673,96293
2019-01-10,931.458984375,936.5774517151968,904.4317483761931,907.9716104334639,231156
2019-01-11,942.7481079101562,965.2309372048503,928.9235480056062,935.6683851153506,124041
2019-01-14,929.5454711914062,950.0192219914524,926.3883192924561,950.0192219914524,41108
2019-01-15,953.2241821289062,961.4998007865379,923.0876212087312,929.5454556916259,65553
2019-01-16,977.1420288085938,984.460930806025,947.4360036538982,947.4360036538982,58747
2019-01-17,1026.6043701171875,1047.0780034674374,980.6341097689692,985.4176907922324,242741
2019-01-18,1001.9210205078125,1032.775117343694,994.9848281958701,1026.604344691175,57333
2019-01-21,974.7025146484375,1008.95294510023,965.2310587042231,1008.95294510023,68932
2019-01-22,987.5703125,999.7684442358924,948.2014169127117,973.4587483349479,137205
2019-01-23,1023.6864624023438,1046.6476540823962,984.030617652917,992.7844785516089,62895
2019-01-24,976.3766479492188,1038.0370150372373,967.5748477559534,1027.5131374654313,52842
2019-01-25,1012.6841430664062,1027.5132448307231,981.734395967243,982.2605198288252,88402
2019-01-28,958.6775512695312,1023.3993735594615,956.716294544381,1023.3993735594615,76974
2019-01-29,979.0076904296875,984.4609845299467,948.1057683859837,957.6729305291318,58059
2019-01-30,1020.4334106445312,1027.513133431461,968.3880877115548,973.075961757327,47716
2019-01-31,1031.9620361328125,1038.0371611379014,994.5544530380771,1014.3105507400874,28497
2019-02-01,995.6544799804688,1042.820634282394,983.4085829709732,1033.2534724999866,61937
2019-02-04,994.7457275390625,1017.1329112949638,985.4177440396579,998.8117716285465,30982
2019-02-05,1006.3218994140625,1019.6681603142667,995.9415521272219,995.9415521272219,34647
2019-02-06,1039.998291015625,1076.3056205681364,993.8845045779697,1002.0644740089411,93219
2019-02-07,1039.950439453125,1061.7157315391955,1024.0210924372009,1034.0188461267412,218840
2019-02-08,1033.20556640625,1066.738514403269,1019.0940030991216,1052.3877720570365,147531
2019-02-11,985.9439697265625,1048.5610010392943,976.9029311693337,1039.4721967419648,35116
2019-02-12,966.139892578125,1019.5247066435793,957.6729770276686,1004.5041912775472,38096
2019-02-14,965.996337890625,986.8527389201123,958.773142415778,979.8686640967621,22768
2019-02-15,970.4451904296875,985.4178244202006,960.1604898350107,966.8575041757305,87664
2019-02-18,990.8710327148438,999.7685410870281,965.3267540256568,965.3267540256568,134377
2019-02-19,984.5087890625,996.8982163417271,969.4882756156945,996.8982163417271,109171
2019-02-20,989.2924194335938,998.7638162512856,971.0669293648472,979.1990169506612,32931
2019-02-21,993.8368530273438,1004.5520279440884,978.6728659504793,983.3129746393581,43497
2019-02-22,987.9529418945312,1010.5314193627283,981.6386387498053,993.8845352272598,131758
2019-02-25,982.8345336914062,995.4631399779125,975.8504591806543,993.1669978931011,26423
2019-02-26,969.9667358398438,980.9212068516254,965.7572194229931,968.1968341545,117225
2019-02-27,974.4632568359375,984.4609526302344,967.7662435527386,975.8505069804073,29235
2019-02-28,967.5271606445312,979.6774690585914,941.6001728578312,976.0897830146757,55903
2019-03-01,974.3198852539062,979.9645346768204,967.5271646135639,967.5271646135639,36829
2019-03-05,973.6022338867188,979.6773582096946,961.6911058899776,974.8937773590613,55774
2019-03-06,975.5156860351562,984.460959050149,972.0714727167717,979.6773781023834,54226
2019-03-07,967.9097900390625,981.5429374791248,961.5476039594871,975.8505228107205,47393
2019-03-08,974.1285400390625,980.5863166157133,957.6251840046716,967.9098841420457,44975
2019-03-11,996.1329345703125,1004.5042019408883,968.1968661740241,972.9804475286388,61961
