Price,Close,High,Low,Open,Volume
Ticker,JBCHEPHARM.NS,JBCHEPHARM.NS,JBCHEPHARM.NS,JBCHEPHARM.NS,JBCHEPHARM.NS
Date,,,,,
2019-01-01,144.15017700195312,144.96065992485566,139.3335956011581,140.90824531034292,36564
2019-01-02,144.2196502685547,147.04476511803512,141.76505039408053,144.1501831275226,84996
2019-01-03,144.9838104248047,146.1184921664235,143.66389240474666,144.03439322902602,29514
2019-01-04,141.5102996826172,145.65534618950244,140.3293160426685,145.65534618950244,26840
2019-01-07,138.6388702392578,142.4365524648438,138.1062701011589,141.6955509511573,76824
2019-01-08,140.6535186767578,141.34821828009964,139.5188370044863,140.32931987505177,37884
2019-01-09,140.28302001953125,142.64500177171217,139.1020362102914,142.64500177171217,14688
2019-01-10,139.24095153808594,140.79245011444218,138.43046868380873,140.05143439236315,37440
2019-01-11,139.14834594726562,139.8661966008427,137.85156478332885,139.56516291172008,30976
2019-01-14,139.5419921875,140.0977575403135,137.8284082614418,139.84303999826565,23432
2019-01-15,146.23426818847656,151.8381812134131,139.54198961235696,139.54198961235696,465142
2019-01-16,147.87838745117188,148.92043688582729,146.00270412227218,146.35005393382397,71980
2019-01-17,146.18797302246094,148.27207215542913,145.4701223079193,148.27207215542913,18282
2019-01-18,143.7796630859375,149.08252810419322,141.7187153304303,146.35004589678425,87526
2019-01-21,143.3628387451172,147.02160137092355,142.04292077882238,142.52920485759418,29956
2019-01-22,143.52493286132812,144.9143320451429,140.329317565294,141.34821595357124,20412
2019-01-23,147.99417114257812,149.12885285035432,143.03865563056587,143.50178871395207,105110
2019-01-24,147.27633666992188,149.12886920665045,146.53532082849011,149.12886920665045,17832
2019-01-25,142.76077270507812,148.89728604925423,140.3756401565346,146.37320509571688,52812
2019-01-28,143.50180053710938,146.32691540526724,141.1629697930921,143.82598524196936,76530
2019-01-29,140.8850860595703,145.42378450858777,139.88933864849125,145.42378450858777,38508
2019-01-30,144.1964874267578,145.40063626268375,141.27874053966417,142.22817183481925,20068
2019-01-31,146.90579223632812,148.20255897387054,144.03436200273043,145.42376099311045,58164
2019-02-01,143.4323272705078,148.2025925652206,142.64499534402484,145.88692705638903,115288
2019-02-04,144.40487670898438,145.86375709689838,141.996593373024,143.57124288763248,22996
2019-02-05,146.11846923828125,146.8131687750718,144.3354042671125,144.56697077937602,36676
2019-02-06,146.3732147216797,146.81319683254466,145.0764476586581,146.76688069450083,45228
2019-02-07,151.3518829345703,153.3201984991334,145.4469362408811,146.32690038846908,292912
2019-02-08,151.58343505859375,153.5517504360038,148.68885362122603,150.47191861338425,229140
2019-02-11,147.66998291015625,152.2318464984507,145.28485041486516,152.2318464984507,191236
2019-02-12,145.6785125732422,146.7437271953207,144.5901610830869,144.98381291550865,75234
2019-02-14,144.54383850097656,146.99843819537688,136.62425992918867,142.94602370595177,66798
2019-02-15,144.56698608398438,144.96065202324752,139.81987208002818,144.0343858761341,130044
2019-02-18,145.58590698242188,146.23429055879254,142.57554153940634,143.59442597835968,45236
2019-02-19,148.68887329101562,149.15200638226153,142.89970965044188,144.98380856104842,44652
2019-02-20,149.10569763183594,149.68461396969258,145.4701002033563,148.20258249129972,43530
2019-02-21,148.31837463378906,151.2361074976949,146.85950820183615,149.03622528220544,126310
2019-02-22,152.67181396484375,154.06121317726527,147.27631651668017,147.27631651668017,133368
2019-02-25,154.3622283935547,156.90945997848925,151.90762906518785,152.83389509607315,409560
2019-02-26,153.3433837890625,155.3811667558414,149.77725299692318,155.3811667558414,46610
2019-02-27,149.54563903808594,156.70104935806077,148.1794052033422,153.34333519417106,132532
2019-02-28,151.0740203857422,152.37078739090808,149.5919888366666,150.51825502141375,26648
2019-03-01,154.70957946777344,155.14956148965618,150.56454742461193,151.07399657266086,206018
2019-03-05,158.90097045898438,159.78092052790518,153.04233953303464,153.04233953303464,284434
2019-03-06,155.45059204101562,162.14286969163183,154.45485889586283,160.24402152314403,140422
2019-03-07,156.28424072265625,158.09045664467882,154.8022094291671,155.10324306055458,62404
2019-03-08,155.86744689941406,157.92839495034036,154.2464809688387,157.58104510807422,36626
2019-03-11,156.0526885986328,161.170303204966,151.44450904604562,156.07583959791248,228076
2019-03-12,156.0989990234375,159.31777958421483,155.26536513258148,156.7936986437175,47258
2019-03-13,155.86744689941406,159.73461130338407,153.875980123902,157.41894568827644,68498
2019-03-14,156.40008544921875,158.1831369412302,154.36228808628547,158.1831369412302,47412
2019-03-15,154.15383911132812,159.1093542851423,150.98137487990323,155.56638926577395,98636
2019-03-18,152.00030517578125,153.62127119749988,149.6151581511479,151.07403887765633,61834
2019-03-19,153.2970428466797,155.61270814647847,150.9813775468809,150.9813775468809,58366
2019-03-20,154.6169891357422,155.58957147798,153.2970569665409,153.2970569665409,44872
2019-03-22,155.96005249023438,157.78943366661346,152.02342161817205,154.4780210966843,71406
2019-03-25,157.65049743652344,158.15994665071815,149.36041814013646,154.6401324197455,67924
2019-03-26,159.0630645751953,160.01248175120867,155.381150875631,157.62734917702622,114484
2019-03-27,163.99542236328125,165.3385054350332,158.04415960701704,159.78090861368756,271202
2019-03-28,165.7553253173828,168.62675604628484,162.55970991502403,165.73217431702872,272088
2019-04-01,171.28973388671875,173.14226578948993,167.65413720079098,169.04353612786937,265444
2019-04-02,166.77420043945312,173.14227935412907,165.36163627270628,173.14227935412907,73634
2019-04-03,162.72181701660156,166.72791549267149,161.67976754477237,164.96801537150682,59516
2019-04-04,161.28610229492188,164.75960054965816,158.90096965340973,163.0691675590933,62094
2019-04-05,163.57861328125,164.5048794626077,161.4018821015793,161.4018821015793,52838
2019-04-08,160.12828063964844,163.48599585190428,158.69256510146081,160.82298033873585,28862
2019-04-09,163.8332977294922,165.3153289737397,157.0020860220434,160.24401700184958,54876
2019-04-10,161.49452209472656,163.8333386610004,160.52193973105886,163.8333386610004,77748
2019-04-11,161.5408172607422,163.25441535912665,158.43783401640596,159.804068161177,21324
2019-04-12,163.5323028564453,164.87538603957813,160.267205972913,162.0734363965993,24626
2019-04-15,164.38909912109375,164.85223222003054,160.75350146769983,164.82906708486337,126034
2019-04-16,164.27333068847656,169.04359638503942,158.22943472106434,163.30074826609626,78436
2019-04-18,160.84609985351562,163.90278075784298,159.52618199060728,161.633431678495,36348
2019-04-22,158.7157440185547,161.84189293587085,158.34522899998444,159.31781148989003,19364
2019-04-23,159.109375,161.3787385561299,158.04417449570713,158.43784046771134,18240
2019-04-24,161.12399291992188,166.72790591778744,158.39151062189808,161.49450785773678,202412
