Price,Close,High,Low,Open,Volume
Ticker,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS,SAIL.NS
Date,,,,,
2019-01-01,47.16712188720703,48.05547062255967,46.913308423879606,47.97086721058829,9872769
2019-01-02,45.68654251098633,46.70179965671316,45.47503074010213,46.109566052754715,12322286
2019-01-03,44.37517166137695,45.72884574935204,44.24826330363583,45.601940619024525,8541801
2019-01-04,44.9674072265625,45.221220725589234,43.909848291106314,44.37517357722429,12729595
2019-01-07,45.178916931152344,45.9403573931343,44.840496796440185,45.64424219582136,7375254
2019-01-08,45.98265075683594,46.109559091171334,45.0520003964197,45.47502387432036,8420840
2019-01-09,44.20595932006836,46.490287050033054,44.03674926092034,46.109565223803365,14003107
2019-01-10,44.37517166137695,44.67128685955475,43.952148105458036,44.50207679170446,7453857
2019-01-11,44.163658142089844,44.755891742507885,43.90984466402882,44.41747162015087,7675807
2019-01-14,42.76768112182617,44.24826357667861,42.64077599071557,44.24826357667861,11502355
2019-01-15,43.19070053100586,43.57142234258881,42.767677013116646,42.936887065754995,10317578
2019-01-16,42.64077377319336,43.444515910669665,42.59846883760959,43.359912494329045,10092890
2019-01-17,42.217750549316406,42.97919098426142,42.04854048796857,42.80998092291359,13023795
2019-01-18,42.04854202270508,42.68307735535934,41.87933195518122,42.30235551028406,9014258
2019-01-21,41.75242233276367,42.51386599984571,41.625517206525664,42.217750811210195,7737176
2019-01-22,40.82176971435547,41.71011846162043,40.060326086749306,41.6678167550675,13038400
2019-01-23,41.07558059692383,41.58321072586283,40.69485880707286,40.86406885005253,8867064
2019-01-24,40.82176971435547,41.41400328833655,40.6525596607304,41.16018982160561,6284815
2019-01-25,39.97572326660156,41.45630560980903,39.76421150328621,41.03328208317832,9383714
2019-01-28,39.04507064819336,40.01802276940118,38.57974221260136,39.891117654850525,8158462
2019-01-29,39.08736801147461,39.594994868119755,38.537436227265,38.833554583152036,7592718
2019-01-30,40.01802444458008,40.48334967223767,39.34118745640418,39.38348916302517,9742271
2019-01-31,39.76421356201172,40.73716901460083,39.5527017877457,40.229538819914254,11039580
2019-02-01,39.12968063354492,40.525659720085535,38.74895877108714,40.18723956958667,11071914
2019-02-04,38.7066535949707,39.17197883970078,37.73369816992409,39.08737542335475,9813307
2019-02-05,38.368228912353516,39.2142758848633,37.81830031667,38.62204558603691,8388731
2019-02-06,40.01802444458008,40.44104796561668,37.691395078878756,38.706652174849275,11978877
2019-02-07,41.160186767578125,41.540905325719095,39.8065096664318,40.610254940954135,13951698
2019-02-08,37.945213317871094,42.0485439243942,37.2260745326379,42.00624221245349,33638859
2019-02-11,37.90290832519531,38.36823357109371,37.26837301876655,37.90290832519531,17945762
2019-02-12,40.01802444458008,40.567956312892996,37.64909337225776,38.029815186673375,31711149
2019-02-14,39.12968063354492,39.383494132712194,38.15672512142101,38.83356542241873,16576884
2019-02-15,37.98751449584961,39.25658509289474,37.4798843205835,38.91816497605067,12497651
2019-02-18,37.60679626464844,39.17198219292831,37.437586190058084,38.49514512198063,13908398
2019-02-19,39.08736801147461,39.594994868119755,37.69138931458119,37.77599594229727,20738522
2019-02-20,40.52566146850586,41.03328848874123,39.087380607953804,39.25659069050355,26058078
