Price,Close,High,Low,Open,Volume
Ticker,LTIM.NS,LTIM.NS,LTIM.NS,LTIM.NS,LTIM.NS
Date,,,,,
2019-01-01,1580.1138916015625,1598.8803994765647,1572.4136886228587,1596.4826344158744,36404
2019-01-02,1598.6497802734375,1617.4161747141522,1572.3214205489915,1588.8285125223524,131933
2019-01-03,1602.8917236328125,1623.0413911162536,1596.2980954671789,1598.649706147528,188170
2019-01-04,1561.439453125,1617.5081973547972,1544.6096215390678,1608.286371828259,180512
2019-01-07,1576.65576171875,1585.1859519348181,1567.111193018241,1575.918083080581,102330
2019-01-08,1556.82861328125,1582.4653344742567,1552.9554914071377,1579.6987866867144,110580
2019-01-09,1619.0299072265625,1635.9519354539282,1558.4885969093227,1564.1138882656003,250572
2019-01-10,1650.6148681640625,1680.216910874351,1621.750504084914,1638.7186885969934,301057
2019-01-11,1596.482666015625,1658.9145031618646,1579.5606357643367,1646.0961409506,138640
2019-01-14,1594.63818359375,1620.2749061353254,1578.4539457279582,1596.3443115427094,106114
2019-01-15,1596.9898681640625,1609.2087887664438,1573.3820138918006,1604.41348382264,104396
2019-01-16,1631.2950439453125,1635.9521116139283,1599.9869862740507,1605.5200824801857,88045
2019-01-17,1642.2230224609375,1659.9288855449643,1630.4190386908315,1641.3930355039386,127885
2019-01-18,1666.6146240234375,1677.450270354756,1618.4305796990636,1648.585907865006,333207
2019-01-21,1641.30078125,1664.5397397909292,1630.4189805819183,1664.5397397909292,301619
2019-01-22,1639.4564208984375,1659.9288314579676,1625.162589294216,1639.6408124068148,121217
2019-01-23,1620.228759765625,1659.928767824545,1603.8139761598122,1652.5513066342137,248782
2019-01-24,1611.052978515625,1635.398621311939,1604.5977004105252,1626.5456909963111,65547
2019-01-25,1580.1138916015625,1624.8859064122591,1576.9324063365284,1609.2088006182703,86229
2019-01-28,1570.20068359375,1611.468365866519,1550.1893609055815,1579.6992119162767,114823
2019-01-29,1577.6700439453125,1599.9868179335754,1567.710426793705,1586.1540788736309,51435
2019-01-30,1597.081787109375,1604.413205742786,1560.0561361305706,1576.932121405636,136202
2019-01-31,1623.8253173828125,1632.263311251814,1585.4625411693114,1595.3760047828464,177926
2019-02-01,1631.1107177734375,1646.096187265349,1616.2174440410954,1632.2634461958921,71991
2019-02-04,1618.1539306640625,1628.2979403139273,1605.9811641126767,1621.1049828321557,50440
2019-02-05,1673.5771484375,1724.481586607297,1613.8196666111069,1613.8196666111069,423680
