Price,Close,High,Low,Open,Volume
Ticker,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS,CONCOR.NS
Date,,,,,
2019-01-01,499.38116455078125,503.4983625981965,495.1182500714459,502.8060844561632,569838
2019-01-02,487.4669494628906,502.15039925750244,483.13120351087656,499.89137704523387,1366171
2019-01-03,488.2320861816406,490.3453362112302,486.08242093620873,489.6166427241388,840090
2019-01-04,494.0982360839844,496.86729399690415,486.9204901666349,488.74225196097217,1084377
2019-01-07,496.3570251464844,500.2920358844073,492.27629797933673,496.86711604237786,596906
2019-01-08,495.810546875,498.4338875142123,493.51510991675406,498.4338875142123,492657
2019-01-09,498.7619323730469,504.08150117378347,493.98892545770315,496.46649476506207,586143
2019-01-10,502.1139221191406,504.91945054337174,496.7579385800411,498.6525862064084,590860
2019-01-11,494.4626770019531,504.1544087949744,490.9284541992435,504.08157834237807,450842
2019-01-14,497.1951904296875,500.1464352675765,484.6978771928509,494.4625480841235,2163780
2019-01-15,496.7579040527344,499.8913360034259,493.4787556466435,499.8913360034259,336583
2019-01-16,507.8341979980469,513.7366868219593,497.37725032642385,498.94399395488705,1982631
2019-01-17,506.01251220703125,513.736763484383,499.34485817968,507.90710421363565,939641
2019-01-18,498.32464599609375,508.49005049424625,495.5920038024697,507.1783800174768,632438
2019-01-21,484.58868408203125,501.1302583096129,482.14752971341034,501.1302583096129,1325947
2019-01-22,487.86773681640625,489.6166679905776,479.15971854628003,483.85989463270613,1013112
2019-01-23,480.8721618652344,489.68948107179824,479.1597015652251,488.1592080454442,844543
2019-01-24,483.8962707519531,484.98933874855305,479.997730132169,483.859855537174,381668
2019-01-25,481.2364807128906,484.58851489632326,474.13162262867223,483.2768445118719,534737
2019-01-28,468.5206298828125,480.94505720355124,460.72349254288804,480.79934073925654,692347
2019-01-29,468.44775390625,472.92927139132695,457.9908056467425,467.8283061049036,749838
2019-01-30,482.0016174316406,484.2970546371491,464.9135140235001,471.47183853011717,814517
2019-01-31,477.66595458984375,484.58862702330254,475.115443655221,479.7427340815787,2104942
2019-02-01,479.997802734375,494.6447270786961,471.9820066107093,480.54430901746304,976041
2019-02-04,472.3827209472656,503.26159971080676,469.103572581114,500.0735171787021,927229
2019-02-05,471.28973388671875,477.6658992936359,465.59670126123905,472.65605504534386,403499
2019-02-06,464.9590759277344,477.89359330661915,458.7195374189211,476.9827125841026,448414
2019-02-07,467.7373046875,471.8362684092016,458.76512298153347,469.8323194705523,258120
2019-02-08,464.503662109375,474.1134431619023,460.359137906372,469.74122656313284,323368
2019-02-11,474.2501220703125,475.84416350833425,462.8185510789163,470.01450401098197,604859
2019-02-12,466.7353515625,477.2104809286754,463.6383345550687,473.15705018522215,465576
2019-02-14,453.6185607910156,458.0818703878188,438.9989375714175,439.95535112863564,2924320
2019-02-15,447.47015380859375,458.0819086395943,441.32170894710157,457.26212155097005,1210198
2019-02-18,449.51959228515625,454.9393431694448,434.4900618440112,448.1532713359612,905190
2019-02-19,446.1038818359375,453.89190173199313,441.68610429697617,444.50984040007654,880880
2019-02-20,448.062255859375,452.2523130605992,437.22277999816237,445.42070712312795,669634
2019-02-21,439.591064453125,448.5632455827403,436.8584221475289,448.0622444813227,835835
2019-02-22,433.2604675292969,439.95544728671365,428.8426898799894,438.9534727995701,1458459
2019-02-25,432.2129211425781,444.05437103689536,429.11593211440857,433.2604284582697,1232554
2019-02-26,425.38128662109375,434.30790635609173,424.470405921691,432.2584247824355,1150363
2019-02-27,431.7119445800781,434.80893358483945,420.0071213288207,425.38131221912334,1059353
2019-02-28,430.618896484375,434.49013986895164,425.9278659426397,430.84661668346774,2867819
2019-03-01,435.5376281738281,437.13166949775047,427.2941684464083,430.6188776481571,1163832
2019-03-05,441.2762451171875,443.59898019825306,435.12779929308437,436.5851864353102,1087720
2019-03-06,443.50787353515625,449.4741596903058,440.0920703997994,444.50984801443633,783592
2019-03-07,442.32373046875,447.1058547598809,438.22476679063783,444.87418563820256,562801
2019-03-08,444.91973876953125,446.33159289320633,439.36336031883656,442.0504420054884,747344
2019-03-11,449.51959228515625,456.1690097854236,444.0998414008677,446.3315100703679,2435796
2019-03-12,458.2185974121094,461.81658786472315,446.0583603841508,451.8424315047069,2010662
2019-03-13,475.9807434082031,486.319273682476,461.8165583109141,463.0462529310804,3206175
2019-03-14,463.4105529785156,475.9806954340172,460.7234438126115,471.69954505393633,945493
2019-03-15,469.51348876953125,471.47184900398895,462.04425557892336,466.3709390959266,1069396
2019-03-18,466.41650390625,473.38476428524865,464.13930189948604,469.92342835411785,607274
2019-03-19,465.0501403808594,469.92338558930174,463.6382863843002,469.1035707031721,609105
2019-03-20,468.4204406738281,471.33527028623297,464.6858239197704,465.6422654165948,666586
2019-03-22,467.91943359375,472.2916498989302,464.95907127519354,470.56095430516774,719300
2019-03-25,461.04229736328125,466.91746166618697,457.26214771762096,466.91746166618697,391050
2019-03-26,459.67596435546875,464.54918192147477,457.99082941049244,462.7274204237435,434584
2019-03-27,457.7176208496094,464.8680409836514,455.44041875583025,459.0839421058769,545270
2019-03-28,465.6422424316406,468.3748846341787,458.1274763746609,458.1274763746609,718740
2019-04-01,483.7687683105469,489.1429872429507,479.25995284887523,481.4460334008899,475109
2019-04-02,486.5925598144531,494.972674729929,482.4024745588377,483.76879582997765,1218766
2019-04-03,484.9529724121094,491.46573693922295,481.21832768029105,487.3212403136501,478303
2019-04-04,484.67962646484375,489.59840476966656,479.4420621347496,488.14101780307044,701627
2019-04-05,480.4895935058594,485.45390469061465,473.7946422611862,484.9984643176233,598262
2019-04-08,470.5154113769531,484.9073152233222,467.3273289478826,483.35886252008436,727512
2019-04-09,473.0660095214844,475.47986633023976,461.2701176389552,470.01458051035195,373410
2019-04-10,473.1114501953125,478.66780013748775,469.51346036913577,473.6579563682086,840710
2019-04-11,470.2876892089844,474.0678663114346,467.28179405061485,473.6579588817148,162079
2019-04-12,468.46600341796875,475.20654385104916,466.3709886117154,472.88380883551275,848737
2019-04-15,467.646240234375,473.11152521290336,465.4601040046622,470.06004107577274,346940
2019-04-16,466.5531921386719,470.0145283211102,462.2265080116849,470.0145283211102,478902
2019-04-18,474.61444091796875,476.390669639024,462.81855095840535,469.9234380447497,505695
2019-04-22,460.0858459472656,476.162884701377,457.35320385428787,471.74513555602783,693791
2019-04-23,459.8126220703125,465.004653809867,453.6186436774021,460.13143591359676,367618
2019-04-24,458.67401123046875,464.5492034521015,453.0720999248862,459.9947994966887,747725
2019-04-25,448.33551025390625,462.36306805612594,444.9652404049748,462.36306805612594,1187245
2019-04-26,449.9295654296875,463.18286945421266,445.10188069175445,454.52950217827356,849029
2019-04-30,449.24639892578125,453.70970906014895,437.22276185560236,445.42068864039487,1042076
2019-05-02,467.7828063964844,474.47781338598554,449.9750985351443,453.6186216002062,2010622
2019-05-03,460.26800537109375,470.0144399544139,456.8066698394158,468.9669049138916,673974
2019-05-06,451.3414001464844,460.45020741482915,446.51374341341113,459.99476705141194,314874
2019-05-07,446.1949462890625,456.3057282946869,445.19297189249164,451.79685740905546,287311
2019-05-08,434.67242431640625,449.33758617800794,432.75956865684196,449.33758617800794,654850
2019-05-09,431.6663818359375,435.537625023173,428.11395247075507,431.43866164845304,841679
2019-05-10,433.3971252441406,437.6782766342202,429.7991623334714,431.3021102732638,665445
2019-05-13,428.1139831542969,441.5950081004305,425.92787475733957,433.6703616867258,386771
2019-05-14,427.4762878417969,431.5297179474708,421.46449765064165,429.7990502318996,506530
2019-05-15,434.1257629394531,438.1336326053745,424.06051416033506,424.06051416033506,544867
2019-05-16,427.2486572265625,436.40302656891663,423.55960085440114,432.66840947492585,605466
2019-05-17,436.40301513671875,438.13368316970553,425.9734184202849,428.06846102684966,350387
2019-05-20,452.57110595703125,459.8125912369657,438.9534276326043,459.8125912369657,313393
2019-05-21,439.81878662109375,454.48397261991585,437.04058358586536,454.48397261991585,708852
2019-05-22,441.5494689941406,443.9177646401207,429.02485796026866,440.0465212296512,792441
2019-05-23,448.2444152832031,455.85027498053915,439.7276748508059,446.33156017999977,2118710
2019-05-24,460.4957275390625,463.54718344876073,444.7375025217523,449.9295336396193,655521
2019-05-27,476.70947265625,479.5787695843731,457.30772158708737,460.9057120791886,936898
2019-05-28,478.3034973144531,482.0836749634265,473.20258695040167,478.1668985486278,1554663
2019-05-29,477.80255126953125,480.7629141096098,475.2976288663878,480.7629141096098,740288
2019-05-30,482.4024963378906,489.73513196732574,473.88578226824905,479.48772197113584,996626
2019-05-31,482.8123779296875,489.1430108843057,476.8005866263945,485.45395460293247,1424077
2019-06-03,483.58660888671875,491.92113433098945,478.94108373814714,486.41031695282715,757760
2019-06-04,489.7349853515625,495.7923080895393,480.0340845544337,480.0340845544337,1207456
2019-06-06,477.620361328125,492.5132968908063,475.11543893886653,492.1944552292652,746521
2019-06-07,477.5747375488281,486.3192255833927,474.8876283778565,480.0341265459164,293561
2019-06-10,486.1827392578125,488.596596173464,479.4421975431453,480.3986670805922,366606
2019-06-11,489.8262023925781,493.74297913077305,484.4064499359354,486.41039902861314,662634
2019-06-12,493.15087890625,494.5172000828328,485.8638326311418,489.82614180493147,553493
2019-06-13,487.275634765625,493.241892147989,484.2697396168361,491.55678511486735,382238
2019-06-14,490.0083312988281,492.604319307785,484.9529540417404,485.6816475533992,295478
2019-06-17,482.1747131347656,491.87561556901005,480.1252314032281,487.54893191354194,364276
2019-06-18,480.4440002441406,487.23007206853345,478.44005173552415,481.9469199287968,327782
2019-06-19,483.7687683105469,490.87368299291177,480.4440867640188,481.85594087806504,707414
2019-06-20,496.97650146484375,500.0735181690347,481.8103707466739,484.58854583957464,687394
2019-06-21,504.0813903808594,505.9942175699186,493.9250485639754,498.25173179252107,1096693
2019-06-24,504.0357666015625,507.6792890653909,498.2516969285312,507.31497017645245,872206
2019-06-25,504.8556213378906,509.0001173492557,500.98437841378416,503.89920773461336,462745
2019-06-26,518.2457275390625,520.7961830795039,503.9904184355298,506.44980811929014,1316795
2019-06-27,519.0653686523438,522.5267599489556,512.0516314147055,519.1109571660479,1110894
2019-06-28,519.2476806640625,522.8456715789234,515.1031834109428,519.1566148062733,825163
2019-07-01,526.5801391601562,530.8157568845357,517.5624530956289,520.1129080756241,1163755
2019-07-02,527.946533203125,530.4970441311381,522.8456225386119,528.3109077916288,424857
2019-07-03,525.0316772460938,529.2217063836375,519.5208043295281,529.2217063836375,520136
2019-07-04,521.9346313476562,528.2652632135176,518.7010160422254,521.9346313476562,348097
2019-07-05,524.3941650390625,529.2218228721,516.6972100244385,521.4793349299092,876960
2019-07-08,504.6280517578125,520.9328431774617,501.8954088782575,520.9328431774617,389948
2019-07-09,500.07354736328125,504.0358565111928,471.83624323165697,500.07354736328125,2502559
2019-07-10,505.85760498046875,509.86550254021,501.6220428277584,501.89529593507046,599498
2019-07-11,508.1803894042969,509.36452325255317,498.93492761278924,508.2714552404133,563326
2019-07-12,508.1803894042969,515.0119949854852,505.53881300793796,508.7268956124925,840324
2019-07-15,502.3506164550781,511.91486209928183,501.66745605192074,509.6376607554238,589582
2019-07-16,503.44384765625,504.5824486978121,497.65972100766214,500.9389253648134,567943
2019-07-17,502.532958984375,511.2773926088727,501.21217067761415,503.7170929299784,656858
2019-07-18,490.9190979003906,503.6714259733796,488.2319890801489,502.532825252577,723958
2019-07-19,487.54888916015625,494.0161198187047,484.08755365845786,489.18846328246127,579344
2019-07-22,489.8262023925781,494.1073537278991,479.30553915071755,489.5984821683138,792612
2019-07-23,490.3270568847656,493.46960633683943,485.135025911219,487.8221350251877,463460
